,normalization_fn,normalization_nu_fn,reg_fn_alpha,reg_fn_logmin,batch_size,length_cutoff_factor,initial_flow,learning_rate,number_epoch,step_per_epoch,B_beta,path_redraw,neighborhood,ExpectedReward,size,generators,reward_fn,heuristic_fn,initial_position
9097,1,0,-6.23246492985972,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6813769936561584,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9098,2,0,-9.939879759519036,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6713709235191345,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9099,1,0,-5.210420841683367,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.7222883701324463,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9100,2,0,-7.4649298597194385,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6604241132736206,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9101,1,0,-6.593186372745491,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6641589999198914,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9102,2,0,-7.50501002004008,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6517905592918396,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9103,2,0,-6.713426853707415,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6881759166717529,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9104,1,0,-7.054108216432866,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.661806583404541,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9105,1,0,-6.012024048096192,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.7039629817008972,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9106,2,0,-5.270541082164329,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6607747077941895,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9107,2,0,-6.342685370741483,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6991564035415649,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9108,1,0,-6.302605210420841,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6657369136810303,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9109,1,0,-6.212424849699399,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6903350353240967,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9110,2,0,-8.927855711422845,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6594207286834717,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9111,2,0,-9.208416833667334,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6390991806983948,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9112,2,0,-7.174348697394789,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6390826106071472,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9113,1,0,-9.238476953907815,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6837605237960815,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9114,2,0,-8.867735470941884,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6928578615188599,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9115,1,0,-7.484969939879759,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6662386655807495,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9116,2,0,-5.94188376753507,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6684719920158386,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9117,1,0,-7.595190380761523,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6511613726615906,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9118,1,0,-9.03807615230461,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6808505654335022,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9119,1,0,-7.094188376753507,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.690223753452301,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9120,1,0,-6.943887775551103,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6747509837150574,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9121,1,0,-9.70941883767535,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6680998206138611,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9122,2,0,-5.95190380761523,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6583118438720703,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9123,1,0,-7.655310621242485,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6692250967025757,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9124,1,0,-8.877755511022045,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6623844504356384,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9125,2,0,-7.5350701402805615,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.673629879951477,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9126,1,0,-6.462925851703407,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.681111216545105,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9127,1,0,-9.118236472945892,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6888639330863953,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9128,1,0,-7.224448897795591,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6214334964752197,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9129,2,0,-8.667334669338677,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.665988028049469,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9130,1,0,-7.214428857715431,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6560826897621155,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9131,1,0,-9.839679358717436,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6748474836349487,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9132,2,0,-7.064128256513026,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.679810106754303,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9133,1,0,-9.37875751503006,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6809088587760925,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9134,2,0,-9.659318637274549,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6514098048210144,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9135,2,0,-7.695390781563127,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6703512668609619,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9136,2,0,-6.182364729458918,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6531502604484558,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9137,2,0,-8.597194388777556,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6801861524581909,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9138,2,0,-9.879759519038076,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6661214232444763,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9139,1,0,-9.849699398797595,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6498647928237915,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9140,1,0,-6.342685370741483,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6774552464485168,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9141,2,0,-5.62124248496994,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6823388934135437,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9142,2,0,-5.0,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6656744480133057,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9143,1,0,-6.543086172344689,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6675893068313599,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9144,1,0,-6.923847695390782,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6658911108970642,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9145,2,0,-7.274549098196393,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6472088694572449,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9146,2,0,-5.370741482965932,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6650336384773254,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9147,1,0,-5.64128256513026,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6584779024124146,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9148,1,0,-9.198396793587175,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6815547347068787,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9149,2,0,-8.43687374749499,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6560142636299133,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9150,2,0,-6.23246492985972,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.655942440032959,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9151,1,0,-7.50501002004008,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6880722045898438,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9152,2,0,-8.016032064128257,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6725327968597412,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9153,2,0,-7.114228456913828,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6886146664619446,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9154,1,0,-9.669338677354707,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6627130508422852,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9155,1,0,-5.130260521042084,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.7468101978302002,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9156,1,0,-6.422845691382766,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.655631422996521,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9157,1,0,-5.831663326653307,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6794183254241943,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9158,1,0,-6.53306613226453,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.672282338142395,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9159,2,0,-9.639278557114228,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6840015649795532,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9160,1,0,-7.625250501002004,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6597424149513245,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9161,2,0,-5.400801603206413,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6976051330566406,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9162,2,0,-8.76753507014028,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6861491799354553,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9163,1,0,-6.452905811623246,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.7119482755661011,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9164,2,0,-5.140280561122244,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6998289227485657,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9165,2,0,-5.781563126252506,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6807469129562378,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9166,2,0,-9.609218436873748,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6585230231285095,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9167,2,0,-8.246492985971944,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6709558367729187,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9168,2,0,-5.230460921843688,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6686685681343079,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9169,2,0,-5.841683366733467,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6465747356414795,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9170,1,0,-5.350701402805611,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6958116888999939,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9171,2,0,-6.25250501002004,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6400521397590637,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9172,1,0,-7.354709418837675,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6578047275543213,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9173,1,0,-5.821643286573146,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6771664619445801,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9174,2,0,-6.993987975951904,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6391603946685791,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9175,2,0,-6.743486973947896,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6573997735977173,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9176,1,0,-7.284569138276553,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6879453659057617,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9177,1,0,-9.759519038076151,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6571786403656006,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9178,1,0,-5.370741482965932,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6649167537689209,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9179,1,0,-7.254509018036073,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6717174053192139,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9180,1,0,-8.517034068136272,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6591909527778625,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9181,2,0,-9.529058116232465,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6349775195121765,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9182,1,0,-9.308617234468938,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6645632982254028,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9183,2,0,-5.891783567134269,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6678305268287659,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9184,1,0,-6.412825651302605,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6643215417861938,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9185,2,0,-5.090180360721443,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6910154819488525,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9186,1,0,-6.693386773547094,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6904776692390442,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9187,1,0,-6.973947895791584,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6763700842857361,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9188,2,0,-6.112224448897796,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6605259776115417,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9189,1,0,-9.549098196392784,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.650402307510376,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9190,2,0,-9.428857715430862,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.663861095905304,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9191,1,0,-8.236472945891784,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6873852610588074,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9192,1,0,-7.885771543086173,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6339208483695984,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9193,2,0,-7.625250501002004,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6619142293930054,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9194,1,0,-9.40881763527054,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6812819838523865,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9195,2,0,-5.5611222444889785,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6967654824256897,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9196,1,0,-9.67935871743487,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6828885078430176,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9197,1,0,-5.050100200400802,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.7135087251663208,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9198,2,0,-5.160320641282565,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.7091925144195557,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9199,1,0,-7.19438877755511,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.657463550567627,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9200,1,0,-5.110220440881764,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6905030012130737,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9201,1,0,-9.468937875751504,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6676309108734131,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9202,1,0,-5.250501002004008,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.7158083915710449,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9203,2,0,-6.543086172344689,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6576005220413208,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9204,1,0,-5.420841683366733,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6653791069984436,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9205,2,0,-8.587174348697395,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6746046543121338,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9206,1,0,-5.541082164328658,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6701604127883911,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9207,1,0,-8.807615230460922,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6521450877189636,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9208,2,0,-8.957915831663327,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6323986649513245,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9209,2,0,-6.87374749498998,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6409348249435425,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9210,2,0,-9.06813627254509,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6645718216896057,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
9211,1,0,-8.076152304609218,20.0,512.0,3.0,0.001,0.001,10.0,10.0,0.0,0,0,0.6732310652732849,10,transpositions,"TwistedManhattan(SIZE,width=1,scale=-100,factor=1)",R_zero(),SymmetricUniform(SIZE)
